"ticker","company","creator","r1_upstream_hardware","r1_upstream_hardware_conf","r2_upstream_cloud","r2_upstream_cloud_conf","r3_downstream_integrator","r3_downstream_integrator_conf","r4_downstream_deployer","r4_downstream_deployer_conf","r5_downstream_enabler","r5_downstream_enabler_conf","r6_competitor","r6_competitor_conf","f2_is_owner","f2_is_owner_conf","f1_is_investor","f1_is_investor_conf","justification","coder","coded_at"
"INTC","Intel","Z AI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"INTC","Intel","Amazon","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","MiniMax","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"INTC","Intel","Stability.ai","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","Midjourney","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","Runway","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","Black Forest Labs","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","Suno","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","Udio","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","Kyutai","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","Recraft","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","KlingAI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"INTC","Intel","Vidu","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"INTC","Intel","ElevenLabs","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工","A","2026-07-03"
"INTC","Intel","ByteDance Seed","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: Xeon 数据中心 CPU、Gaudi 加速器与代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"INTU","Intuit","OpenAI","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Google","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Anthropic","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","DeepSeek","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Alibaba","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","xAI","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Meta","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Mistral","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Microsoft","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Kimi","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Z AI","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Amazon","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","MiniMax","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Stability.ai","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Midjourney","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Runway","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Black Forest Labs","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Suno","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Udio","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Kyutai","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Recraft","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","KlingAI","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","Vidu","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","ElevenLabs","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"INTU","Intuit","ByteDance Seed","0","","0","","1","M","0","","0","","0","","0","","0","","r3_downstream_integrator: Intuit Assist 嵌入 TurboTax/QuickBooks 全线","A","2026-07-03"
"ISRG","Intuitive Surgical","OpenAI","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Google","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Anthropic","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","DeepSeek","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Alibaba","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","xAI","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Meta","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Mistral","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Microsoft","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Kimi","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Z AI","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Amazon","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","MiniMax","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Stability.ai","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Midjourney","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Runway","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Black Forest Labs","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Suno","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Udio","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Kyutai","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Recraft","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","KlingAI","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","Vidu","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","ElevenLabs","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"ISRG","Intuitive Surgical","ByteDance Seed","0","","0","","0","","1","M","0","","0","","0","","0","","r4_downstream_deployer: 手术机器人 AI 辅助，核心是医疗设备","A","2026-07-03"
"KDP","Keurig Dr Pepper","OpenAI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Google","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Anthropic","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","DeepSeek","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Alibaba","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","xAI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Meta","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Mistral","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Microsoft","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Kimi","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Z AI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Amazon","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","MiniMax","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Stability.ai","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Midjourney","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Runway","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Black Forest Labs","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Suno","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Udio","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Kyutai","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Recraft","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","KlingAI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","Vidu","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","ElevenLabs","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KDP","Keurig Dr Pepper","ByteDance Seed","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","OpenAI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Google","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Anthropic","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","DeepSeek","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Alibaba","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","xAI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Meta","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Mistral","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Microsoft","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Kimi","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Z AI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Amazon","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","MiniMax","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Stability.ai","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Midjourney","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Runway","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Black Forest Labs","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Suno","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Udio","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Kyutai","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Recraft","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","KlingAI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","Vidu","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","ElevenLabs","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KHC","Kraft Heinz","ByteDance Seed","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"KLAC","KLA Corporation","OpenAI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Google","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Anthropic","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","DeepSeek","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Alibaba","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","xAI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Meta","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Mistral","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Microsoft","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Kimi","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Z AI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Amazon","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","MiniMax","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Stability.ai","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Midjourney","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Runway","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Black Forest Labs","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Suno","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Udio","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Kyutai","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Recraft","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","KlingAI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","Vidu","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","ElevenLabs","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"KLAC","KLA Corporation","ByteDance Seed","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 检测/量测设备；设备商 R1 扩展判定，待仲裁","A","2026-07-03"
"LIN","Linde plc","OpenAI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Google","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Anthropic","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","DeepSeek","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Alibaba","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","xAI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Meta","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Mistral","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Microsoft","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Kimi","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Z AI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Amazon","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","MiniMax","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Stability.ai","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Midjourney","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Runway","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Black Forest Labs","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Suno","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Udio","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Kyutai","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Recraft","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","KlingAI","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","Vidu","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","ElevenLabs","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LIN","Linde plc","ByteDance Seed","0","","0","","0","","0","","0","","0","","0","","0","","无可归类结构关系","A","2026-07-03"
"LITE","Lumentum","OpenAI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 数据中心光模块/光器件，AI 网络用","A","2026-07-03"
"LITE","Lumentum","Google","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 数据中心光模块/光器件，AI 网络用","A","2026-07-03"
"LITE","Lumentum","Anthropic","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 数据中心光模块/光器件，AI 网络用","A","2026-07-03"
"LITE","Lumentum","DeepSeek","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 数据中心光模块/光器件，AI 网络用","A","2026-07-03"
"LITE","Lumentum","Alibaba","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 数据中心光模块/光器件，AI 网络用","A","2026-07-03"
"LITE","Lumentum","xAI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 数据中心光模块/光器件，AI 网络用","A","2026-07-03"
"LITE","Lumentum","Meta","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 数据中心光模块/光器件，AI 网络用","A","2026-07-03"
"LITE","Lumentum","Mistral","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 数据中心光模块/光器件，AI 网络用","A","2026-07-03"
"LITE","Lumentum","Microsoft","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 数据中心光模块/光器件，AI 网络用","A","2026-07-03"
