"selection","draw","method","term","coef","se","p","stars","observations","events","unique_event_dates","first_event_date","last_event_date"
"random_maximum_set",121,"event_x_firm_HC1","rel_upstream_hardware",0.0530961248710772,0.0215314324440644,0.0200529213193512,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",121,"event_CR2","rel_downstream_deployer",0.0165107371449703,0.0215351553859669,0.449925914593318,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",121,"firm_CR2","rel_downstream_deployer",0.0165107371449702,0.016751295875035,0.376108680109098,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",121,"event_x_firm_HC1","rel_downstream_deployer",0.0165107371449699,0.0173844792931945,0.350370530269401,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",121,"event_CR2","rel_competitor",0.0519292349959577,0.0198242567482269,0.014635830556184,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",121,"firm_CR2","rel_competitor",0.0519292349959574,0.0156642075349403,0.0212220449020866,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",121,"event_x_firm_HC1","rel_competitor",0.0519292349959568,0.0181541798329607,0.00790936730725398,"***",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",122,"event_CR2","rel_upstream_hardware",0.0312515875203673,0.0250059020715881,0.22215402553816,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",122,"firm_CR2","rel_upstream_hardware",0.0312515875203673,0.00931941642915313,0.0216681006407094,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",122,"event_x_firm_HC1","rel_upstream_hardware",0.0312515875203671,0.0222630183467907,0.171389323909036,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",122,"event_CR2","rel_downstream_deployer",0.000851488077714989,0.0215477696879809,0.968769728717289,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",122,"firm_CR2","rel_downstream_deployer",0.000851488077715025,0.00900612857915939,0.928844928362398,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",122,"event_x_firm_HC1","rel_downstream_deployer",0.000851488077714828,0.0151462937338498,0.955567721660765,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",122,"event_CR2","rel_competitor",0.0369270668914496,0.0203302553103262,0.0809906879612289,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",122,"firm_CR2","rel_competitor",0.0369270668914494,0.0151388211722619,0.0608022037497478,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",122,"event_x_firm_HC1","rel_competitor",0.036927066891449,0.0188881117862349,0.0606270883853886,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",123,"event_CR2","rel_upstream_hardware",0.0430258807007449,0.0237861464810961,0.0816563364966984,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",123,"firm_CR2","rel_upstream_hardware",0.0430258807007449,0.0107988180140174,0.0118099538761853,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",123,"event_x_firm_HC1","rel_upstream_hardware",0.0430258807007445,0.0207791315445325,0.047726870720885,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",123,"event_CR2","rel_downstream_deployer",0.00558741560263303,0.0221351727791543,0.802627686629058,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",123,"firm_CR2","rel_downstream_deployer",0.00558741560263303,0.0114517714951394,0.649403192101819,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",123,"event_x_firm_HC1","rel_downstream_deployer",0.0055874156026328,0.01832951614963,0.762748790746133,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",123,"event_CR2","rel_competitor",0.0363470492866255,0.0195076299091116,0.0739865707039431,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",123,"firm_CR2","rel_competitor",0.0363470492866255,0.0162341903780574,0.0750188240570044,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",123,"event_x_firm_HC1","rel_competitor",0.0363470492866245,0.0179937661917435,0.053046940051521,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",124,"event_CR2","rel_upstream_hardware",0.0415773052138274,0.0213293376597559,0.0617582054338429,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",124,"firm_CR2","rel_upstream_hardware",0.0415773052138273,0.0145906029286423,0.0379026485902455,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",124,"event_x_firm_HC1","rel_upstream_hardware",0.0415773052138268,0.0192287331393108,0.0392937808169595,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",124,"event_CR2","rel_downstream_deployer",0.00788653029738127,0.0206937382198452,0.706109270646238,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",124,"firm_CR2","rel_downstream_deployer",0.00788653029738123,0.016682395389694,0.659171190875926,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",124,"event_x_firm_HC1","rel_downstream_deployer",0.00788653029738092,0.0204597818824136,0.70280588486154,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",124,"event_CR2","rel_competitor",0.0307266974005637,0.015813995067721,0.0630842645242328,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",124,"firm_CR2","rel_competitor",0.0307266974005636,0.0125233662214539,0.059722832512461,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",124,"event_x_firm_HC1","rel_competitor",0.030726697400563,0.0127288353710194,0.022567983804764,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",125,"event_CR2","rel_upstream_hardware",0.0612340006487783,0.0237857935827499,0.0158702534406285,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",125,"firm_CR2","rel_upstream_hardware",0.0612340006487782,0.0186794708443864,0.023644196234643,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",125,"event_x_firm_HC1","rel_upstream_hardware",0.0612340006487784,0.0224032483121464,0.0107435756038246,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",125,"event_CR2","rel_downstream_deployer",0.0177496110373071,0.0223228968525198,0.433476312377423,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",125,"firm_CR2","rel_downstream_deployer",0.017749611037307,0.0169408166024946,0.348948404044518,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",125,"event_x_firm_HC1","rel_downstream_deployer",0.017749611037307,0.0196713340452807,0.374589959339335,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",125,"event_CR2","rel_competitor",0.0506658590214893,0.0204847921451593,0.0202383317191666,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",125,"firm_CR2","rel_competitor",0.0506658590214892,0.020745210488724,0.0622098954177858,"*",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",125,"event_x_firm_HC1","rel_competitor",0.0506658590214889,0.0208221590894959,0.0216021583680875,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",126,"event_CR2","rel_upstream_hardware",0.0301896734114718,0.0212477621575492,0.166842263477835,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",126,"firm_CR2","rel_upstream_hardware",0.0301896734114719,0.0116263248863364,0.0506702623875855,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",126,"event_x_firm_HC1","rel_upstream_hardware",0.0301896734114714,0.0181017219275139,0.106507054355019,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",126,"event_CR2","rel_downstream_deployer",0.0104622507049748,0.0203033445431867,0.610541454789844,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",126,"firm_CR2","rel_downstream_deployer",0.0104622507049748,0.0131538185762851,0.467515950932629,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",126,"event_x_firm_HC1","rel_downstream_deployer",0.0104622507049746,0.0183535576320085,0.573196942694624,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",126,"event_CR2","rel_competitor",0.0249234618360013,0.0154839900213336,0.119728304955766,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",126,"firm_CR2","rel_competitor",0.0249234618360011,0.0130316933149618,0.116281077387659,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",126,"event_x_firm_HC1","rel_competitor",0.0249234618360004,0.0128713526772302,0.062977498798439,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",127,"event_CR2","rel_upstream_hardware",0.0370807745498817,0.0228999989567282,0.117070209613562,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",127,"firm_CR2","rel_upstream_hardware",0.0370807745498817,0.0153648462355545,0.0629453284642241,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",127,"event_x_firm_HC1","rel_upstream_hardware",0.0370807745498811,0.0207621109577714,0.0849373550041293,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",127,"event_CR2","rel_downstream_deployer",0.00791241228171962,0.0204333754099487,0.701625324836974,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",127,"firm_CR2","rel_downstream_deployer",0.00791241228171958,0.018910403531714,0.695341968548993,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",127,"event_x_firm_HC1","rel_downstream_deployer",0.00791241228171931,0.0201900881545183,0.698102116503486,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",127,"event_CR2","rel_competitor",0.0307264334522294,0.0172334155067824,0.0864420431916475,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",127,"firm_CR2","rel_competitor",0.0307264334522291,0.0144403025794561,0.0900451128664147,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",127,"event_x_firm_HC1","rel_competitor",0.0307264334522279,0.0151809027597332,0.0526043085596662,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",128,"event_CR2","rel_upstream_hardware",0.0445497804065151,0.0201633514426064,0.0358446590801732,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",128,"firm_CR2","rel_upstream_hardware",0.0445497804065151,0.0170282964451127,0.0497185144613993,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",128,"event_x_firm_HC1","rel_upstream_hardware",0.0445497804065145,0.018514672238662,0.0229666860517368,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",128,"event_CR2","rel_downstream_deployer",0.0145701342332944,0.0204382451648784,0.482042701235091,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",128,"firm_CR2","rel_downstream_deployer",0.0145701342332943,0.0171438762518577,0.440088589438309,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",128,"event_x_firm_HC1","rel_downstream_deployer",0.0145701342332941,0.0190877117439038,0.45165341771197,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",128,"event_CR2","rel_competitor",0.0399582415711052,0.0169559560814349,0.0265420355767966,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",128,"firm_CR2","rel_competitor",0.0399582415711051,0.0144481018005403,0.037972783496176,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",128,"event_x_firm_HC1","rel_competitor",0.0399582415711041,0.012748422628939,0.00401803391792679,"***",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",129,"event_CR2","rel_upstream_hardware",0.043927236959972,0.0221241160487269,0.0573526145214899,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",129,"firm_CR2","rel_upstream_hardware",0.043927236959972,0.0157410697065376,0.0403035256430422,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",129,"event_x_firm_HC1","rel_upstream_hardware",0.0439272369599713,0.0214261905272596,0.04981670978939,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",129,"event_CR2","rel_downstream_deployer",0.0101689191372592,0.0201628347098417,0.618115898393867,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",129,"firm_CR2","rel_downstream_deployer",0.0101689191372592,0.0166413491804754,0.571876223562978,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",129,"event_x_firm_HC1","rel_downstream_deployer",0.010168919137259,0.0202433256822001,0.619360217136188,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",129,"event_CR2","rel_competitor",0.0416617594293947,0.0170189348876069,0.0215797436474292,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",129,"firm_CR2","rel_competitor",0.0416617594293946,0.0151379827302199,0.0399400355057532,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",129,"event_x_firm_HC1","rel_competitor",0.0416617594293935,0.0156220044660363,0.0125774493396945,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",130,"event_CR2","rel_upstream_hardware",0.0292110077518855,0.0226968219069673,0.209061368441789,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",130,"firm_CR2","rel_upstream_hardware",0.0292110077518856,0.0100077421417604,0.0351520618016156,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",130,"event_x_firm_HC1","rel_upstream_hardware",0.0292110077518847,0.0192278619299751,0.139923882142202,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",130,"event_CR2","rel_downstream_deployer",0.00356082183488379,0.0203370190564666,0.86231593937666,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",130,"firm_CR2","rel_downstream_deployer",0.00356082183488387,0.0130979353375337,0.798379852450489,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",130,"event_x_firm_HC1","rel_downstream_deployer",0.00356082183488338,0.0191018760938844,0.853465596874418,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",130,"event_CR2","rel_competitor",0.0312907742664095,0.0168230904271855,0.0746418839021886,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",130,"firm_CR2","rel_competitor",0.0312907742664096,0.0124597466148689,0.0521089385590795,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",130,"event_x_firm_HC1","rel_competitor",0.0312907742664076,0.0137032261842647,0.0301935333066928,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",131,"event_CR2","rel_upstream_hardware",0.0491862803571856,0.02450917913329,0.0548938422074584,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",131,"firm_CR2","rel_upstream_hardware",0.0491862803571855,0.0119323911091087,0.01030612127559,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",131,"event_x_firm_HC1","rel_upstream_hardware",0.0491862803571852,0.0201859198562251,0.0214363551164478,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",131,"event_CR2","rel_downstream_deployer",0.0114540767150595,0.022636221583832,0.616962066123757,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",131,"firm_CR2","rel_downstream_deployer",0.0114540767150594,0.0107350699165976,0.341798849743532,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",131,"event_x_firm_HC1","rel_downstream_deployer",0.0114540767150592,0.0171653915110663,0.510057382579005,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",131,"event_CR2","rel_competitor",0.0461525308598461,0.0208660488412148,0.0361014061537392,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",131,"firm_CR2","rel_competitor",0.0461525308598458,0.0150698276793633,0.0286331407254882,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",131,"event_x_firm_HC1","rel_competitor",0.0461525308598448,0.0193064715262763,0.023791743656355,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",132,"event_CR2","rel_upstream_hardware",0.0320103708050481,0.0246250929801885,0.204669613404125,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",132,"firm_CR2","rel_upstream_hardware",0.0320103708050481,0.0123262778438787,0.0510138329646075,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",132,"event_x_firm_HC1","rel_upstream_hardware",0.0320103708050475,0.020745474579319,0.134057304913797,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",132,"event_CR2","rel_downstream_deployer",0.00196003567093662,0.022507830003915,0.931249483369475,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",132,"firm_CR2","rel_downstream_deployer",0.00196003567093667,0.0163326718002177,0.909825217147278,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",132,"event_x_firm_HC1","rel_downstream_deployer",0.00196003567093614,0.0201033333640281,0.923025466621713,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",132,"event_CR2","rel_competitor",0.0244205070011193,0.0178337686854704,0.182725542187136,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",132,"firm_CR2","rel_competitor",0.0244205070011193,0.0169087303860372,0.209245389455957,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",132,"event_x_firm_HC1","rel_competitor",0.0244205070011182,0.0162869802596451,0.144964613398306,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",133,"event_CR2","rel_upstream_hardware",0.0390248552004231,0.0257897672924473,0.141893985092363,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",133,"firm_CR2","rel_upstream_hardware",0.0390248552004231,0.0132943127092112,0.0346387704393586,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",133,"event_x_firm_HC1","rel_upstream_hardware",0.0390248552004225,0.0207907591902174,0.0709702683014477,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",133,"event_CR2","rel_downstream_deployer",0.00906370855832836,0.0230133355425878,0.69679219077958,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",133,"firm_CR2","rel_downstream_deployer",0.00906370855832835,0.0126892672232613,0.511594697103211,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",133,"event_x_firm_HC1","rel_downstream_deployer",0.00906370855832803,0.0157272650669935,0.569012850301374,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",133,"event_CR2","rel_competitor",0.0385239948338618,0.0204696407920708,0.0712262138017232,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",133,"firm_CR2","rel_competitor",0.0385239948338617,0.0186482472047215,0.0947159067128131,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",133,"event_x_firm_HC1","rel_competitor",0.0385239948338603,0.020105909414415,0.0656194880493473,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",134,"event_CR2","rel_upstream_hardware",0.0496172948024181,0.0207206081508946,0.0238731024385478,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",134,"firm_CR2","rel_upstream_hardware",0.0496172948024181,0.0144446814787809,0.0199173249930084,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",134,"event_x_firm_HC1","rel_upstream_hardware",0.0496172948024175,0.0198044297554445,0.0183238017614369,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",134,"event_CR2","rel_downstream_deployer",0.0129026662487114,0.0198048449808193,0.520240614478456,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",134,"firm_CR2","rel_downstream_deployer",0.0129026662487114,0.0127081811222189,0.363268601837747,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",134,"event_x_firm_HC1","rel_downstream_deployer",0.0129026662487114,0.018990899130101,0.502454513512658,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",134,"event_CR2","rel_competitor",0.0424671497922175,0.0170748847273636,0.0197897635181288,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",134,"firm_CR2","rel_competitor",0.0424671497922176,0.0106841083272346,0.0110786023834392,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",134,"event_x_firm_HC1","rel_competitor",0.0424671497922162,0.0131325262496919,0.00312601506286897,"***",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",135,"event_CR2","rel_upstream_hardware",0.0476327010207198,0.0214981158552642,0.0353568714742837,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",135,"firm_CR2","rel_upstream_hardware",0.0476327010207198,0.0197386268630365,0.0628857093523858,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",135,"event_x_firm_HC1","rel_upstream_hardware",0.0476327010207193,0.0207646462528967,0.0295046067843167,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",135,"event_CR2","rel_downstream_deployer",0.0126492899320933,0.0209670954330512,0.551351188055502,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",135,"firm_CR2","rel_downstream_deployer",0.0126492899320933,0.0196094388534929,0.551425730804582,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",135,"event_x_firm_HC1","rel_downstream_deployer",0.012649289932093,0.0197430111488414,0.526928808629793,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",135,"event_CR2","rel_competitor",0.0334143552058207,0.0170548620701713,0.0610867150792603,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",135,"firm_CR2","rel_competitor",0.0334143552058203,0.0162349517420624,0.0968337251494779,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",135,"event_x_firm_HC1","rel_competitor",0.0334143552058195,0.0155868522387321,0.0408803673623133,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",136,"event_CR2","rel_upstream_hardware",0.0394992004442462,0.0217649613683242,0.0807031534703592,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",136,"firm_CR2","rel_upstream_hardware",0.0394992004442462,0.0145747834605013,0.044592019684248,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",136,"event_x_firm_HC1","rel_upstream_hardware",0.0394992004442456,0.0198978788692875,0.0570084941650767,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",136,"event_CR2","rel_downstream_deployer",0.0124631313296833,0.0221169287452645,0.577740792247205,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",136,"firm_CR2","rel_downstream_deployer",0.0124631313296834,0.0123202344522867,0.365255496698217,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",136,"event_x_firm_HC1","rel_downstream_deployer",0.012463131329683,0.0184351294052715,0.504553005095825,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",136,"event_CR2","rel_competitor",0.0316257658577359,0.0183795174571965,0.0973778494990557,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",136,"firm_CR2","rel_competitor",0.0316257658577358,0.0146039595192923,0.082410990636186,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",136,"event_x_firm_HC1","rel_competitor",0.0316257658577347,0.016537095886792,0.0661032957365086,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",137,"event_CR2","rel_upstream_hardware",0.0434913652065752,0.0213945214704787,0.0520455833276566,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",137,"firm_CR2","rel_upstream_hardware",0.0434913652065752,0.0155630951579373,0.0401181821605847,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",137,"event_x_firm_HC1","rel_upstream_hardware",0.0434913652065747,0.0191532444823234,0.031052323506782,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",137,"event_CR2","rel_downstream_deployer",0.00918170176224895,0.0202608926886292,0.654047987218602,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",137,"firm_CR2","rel_downstream_deployer",0.00918170176224891,0.0163887283417061,0.602905922375843,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",137,"event_x_firm_HC1","rel_downstream_deployer",0.00918170176224862,0.0187629859529071,0.628404380217255,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",137,"event_CR2","rel_competitor",0.0316371578983833,0.0168624919063679,0.0721460663449566,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",137,"firm_CR2","rel_competitor",0.0316371578983834,0.0138782550252666,0.0736250142036997,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",137,"event_x_firm_HC1","rel_competitor",0.0316371578983826,0.0135480309553048,0.0269273181871523,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",138,"event_CR2","rel_upstream_hardware",0.0511583624297703,0.0204921429760136,0.0189583229634076,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",138,"firm_CR2","rel_upstream_hardware",0.0511583624297703,0.0186227843869606,0.0424524713668128,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",138,"event_x_firm_HC1","rel_upstream_hardware",0.0511583624297695,0.0208239408861178,0.0204813354182482,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",138,"event_CR2","rel_downstream_deployer",0.0126020210104227,0.0202337542159951,0.538628838508079,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",138,"firm_CR2","rel_downstream_deployer",0.0126020210104227,0.0176985338243053,0.513052084935625,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",138,"event_x_firm_HC1","rel_downstream_deployer",0.0126020210104225,0.0197221863419642,0.528030959537206,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",138,"event_CR2","rel_competitor",0.0453476297999206,0.0171100516788329,0.0136264489808302,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",138,"firm_CR2","rel_competitor",0.0453476297999203,0.0154142754662015,0.0319278110839204,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",138,"event_x_firm_HC1","rel_competitor",0.045347629799919,0.016419924822686,0.0100364468028654,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",139,"event_CR2","rel_upstream_hardware",0.042367790066091,0.0239277572475022,0.0879481749475882,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",139,"firm_CR2","rel_upstream_hardware",0.0423677900660909,0.0137101942007052,0.0290218756543711,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",139,"event_x_firm_HC1","rel_upstream_hardware",0.0423677900660904,0.0210863426019095,0.0542385765037228,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",139,"event_CR2","rel_downstream_deployer",0.00735967535880952,0.0225887163015216,0.747079469997117,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",139,"firm_CR2","rel_downstream_deployer",0.00735967535880949,0.0135552001376888,0.613555642528267,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",139,"event_x_firm_HC1","rel_downstream_deployer",0.00735967535880915,0.0179662385796056,0.685187733393716,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",139,"event_CR2","rel_competitor",0.0357882066034147,0.0197255143720908,0.0811930582619512,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",139,"firm_CR2","rel_competitor",0.0357882066034146,0.0183008858200719,0.112387427062732,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",139,"event_x_firm_HC1","rel_competitor",0.0357882066034142,0.0200819970528219,0.0855812174962984,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",140,"event_CR2","rel_upstream_hardware",0.0290703222260494,0.0243285274027602,0.242551002999274,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",140,"firm_CR2","rel_upstream_hardware",0.0290703222260494,0.00990940963771712,0.0347304690673205,"**",1240,29,29,"2022-04-06","2026-03-16"
