"relation","year","sample","outcome","coef","se","p","n","n_events","year_events","treated","treated_tickers","q_relation"
"downstream_any","2023","high_date","car_ff3_0_20",-0.0238689507387364,0.00421581636342015,1.36170017913285e-07,10209,104,7,277,40,1.94042275526432e-06
"downstream_any","2024","high_date","car_ff3_0_20",0.00777091000191473,0.00731666818257436,0.290681841883182,10209,104,42,1678,40,0.331377299746828
"downstream_any","2025","high_date","car_ff3_0_20",-0.012307409834514,0.00462383051075388,0.00902032316543282,10209,104,48,1919,40,0.0190429044603582
"downstream_any","2026","high_date","car_ff3_0_20",-0.0312655567799825,0.0353069821468901,0.377931037433523,10209,104,6,240,40,0.418292604538074
"rel_downstream_deployer","2022","high_date","car_ff3_0_20",0.00507707072542402,0.000832822888744309,1.91107825165598e-08,10209,104,1,23,23,3.63104867814636e-07
"rel_downstream_deployer","2023","high_date","car_ff3_0_20",-0.0270450368731479,0.00649619736171308,6.52840768003652e-05,10209,104,7,165,24,0.000413465819735646
"rel_downstream_deployer","2024","high_date","car_ff3_0_20",0.00375354321909009,0.00401347535781325,0.351854629245109,10209,104,42,1008,24,0.45069019925778
"rel_downstream_deployer","2025","high_date","car_ff3_0_20",-0.00760314513048948,0.00342889360181638,0.0287947870481676,10209,104,48,1152,24,0.0565966504050191
"rel_downstream_deployer","2026","high_date","car_ff3_0_20",-0.0292034707328127,0.0116561360137272,0.0137971974177863,10209,104,6,144,24,0.032099602155666
"rel_downstream_integrator","2022","high_date","car_ff3_0_20",-0.0436736642668321,0.00182619599094898,7.65429593867908e-44,10209,104,1,16,16,2.18147434252354e-42
"rel_downstream_integrator","2023","high_date","car_ff3_0_20",-0.0056347644919416,0.0113257602134058,0.619884589478066,10209,104,7,112,16,0.728524156706181
"rel_downstream_integrator","2024","high_date","car_ff3_0_20",0.00836228144343566,0.0087702469819892,0.342577708765762,10209,104,42,670,16,0.476266570723133
"rel_downstream_integrator","2025","high_date","car_ff3_0_20",-0.0117869720785784,0.00548228398349065,0.0338947307634342,10209,104,48,767,16,0.124464044600027
"rel_downstream_integrator","2026","high_date","car_ff3_0_20",-0.0162781232006627,0.0489799011427863,0.740305740903921,10209,104,6,96,16,0.811488985221605
"rel_competitor","2022","high_date","car_ff3_0_20",0.00610428514777896,0.00316357305026007,0.0564134650392335,10209,104,1,7,7,0.179103334539915
"rel_competitor","2023","high_date","car_ff3_0_20",0.0448047138942469,0.0134927282231479,0.00124305298920316,10209,104,7,42,7,0.0283416081538321
"rel_competitor","2024","high_date","car_ff3_0_20",0.00947065453341142,0.00738273416567548,0.202437411119722,10209,104,42,252,7,0.26526281457067
"rel_competitor","2025","high_date","car_ff3_0_20",0.0163880584019306,0.00725256833606259,0.0259502144716425,10209,104,48,286,7,0.179103334539915
"rel_competitor","2026","high_date","car_ff3_0_20",-0.0175550600655722,0.023225947086423,0.451471288775807,10209,104,6,36,7,0.48100679364899
"platform_bigtech","2022","high_date","car_ff3_0_20",0.00554682633357084,0.00317755913494671,0.0838581117184662,10209,104,1,7,7,0.292883624322902
"platform_bigtech","2023","high_date","car_ff3_0_20",0.04506685793165,0.0138534040469837,0.001543997778695,10209,104,7,48,8,0.0586719155904099
"platform_bigtech","2024","high_date","car_ff3_0_20",0.00890037402512625,0.00691828916547184,0.201153007714663,10209,104,42,278,8,0.369861981926961
"platform_bigtech","2025","high_date","car_ff3_0_20",0.00865634419557426,0.00646524032582205,0.18354902872268,10209,104,48,359,10,0.355239540719667
"platform_bigtech","2026","high_date","car_ff3_0_20",-0.00662224602563312,0.0271205003659255,0.807578227106553,10209,104,6,51,10,0.902587430295559
"rel_upstream_hardware","2022","high_date","car_mm_qqq_0_20",0.0409493691953903,0.000790359831672746,1.36761264026487e-75,10209,104,1,20,20,1.55907840990195e-73
"rel_upstream_hardware","2023","high_date","car_mm_qqq_0_20",0.021217277807525,0.0150470035509209,0.161532644552301,10209,104,7,140,20,0.248847587553544
"rel_upstream_hardware","2024","high_date","car_mm_qqq_0_20",-0.0158219347706001,0.0105532952501934,0.13686992487082,10209,104,42,891,22,0.229458403459904
"rel_upstream_hardware","2025","high_date","car_mm_qqq_0_20",0.0242367789351705,0.00714581081842283,0.000986185150252283,10209,104,48,1071,23,0.00416389285662075
"rel_upstream_hardware","2026","high_date","car_mm_qqq_0_20",0.0504389877664355,0.036125568879201,0.165652269768664,10209,104,6,138,23,0.24908068833652
"upstream_any","2022","high_date","car_mm_qqq_0_20",0.0291115328967642,0.00090448371960061,1.46636890563156e-55,10209,104,1,24,24,1.67166055241998e-53
"upstream_any","2023","high_date","car_mm_qqq_0_20",0.030148989898723,0.0120267499015825,0.0137454499158698,10209,104,7,168,24,0.0350045717044723
"upstream_any","2024","high_date","car_mm_qqq_0_20",-0.0109417240414532,0.00976746524505774,0.265224684306627,10209,104,42,1059,26,0.351576907104133
"upstream_any","2025","high_date","car_mm_qqq_0_20",0.0236415744823072,0.0073826390497602,0.00181389601895557,10209,104,48,1300,29,0.00713048779865291
"upstream_any","2026","high_date","car_mm_qqq_0_20",0.0421921462003561,0.0368837586857754,0.25530750741448,10209,104,6,174,29,0.343177902199759
"strategic_any","2022","high_date","car_mm_qqq_0_20",0.0355014639628208,0.00121380391061488,1.06883282155811e-51,10209,104,1,27,27,1.21846941657624e-49
"strategic_any","2023","high_date","car_mm_qqq_0_20",0.0296832209208796,0.0114443894198496,0.0108771409494784,10209,104,7,187,27,0.0301041291052215
"strategic_any","2024","high_date","car_mm_qqq_0_20",-0.00939936620888148,0.00923748542198027,0.311288216081369,10209,104,42,1164,29,0.40789490383076
"strategic_any","2025","high_date","car_mm_qqq_0_20",0.0237781951229684,0.00681474470500332,0.000714140630909946,10209,104,48,1417,32,0.00290757256870478
"strategic_any","2026","high_date","car_mm_qqq_0_20",0.0396641801912159,0.0365455574304497,0.280306935578167,10209,104,6,188,32,0.37594106654013
"downstream_any","2022","high_date","car_mm_qqq_0_20",-0.0269857027540462,0.00139912486919466,5.71916940512326e-36,10209,104,1,39,39,3.25992656092026e-34
"downstream_any","2023","high_date","car_mm_qqq_0_20",-0.0295891999753243,0.00482472699408754,1.61501194908585e-08,10209,104,7,277,40,2.63016231708266e-07
"downstream_any","2024","high_date","car_mm_qqq_0_20",0.00961021836143327,0.0070788505234983,0.177558937879384,10209,104,42,1678,40,0.21817611382342
"downstream_any","2025","high_date","car_mm_qqq_0_20",-0.011869231101683,0.00482817643104806,0.015626580638669,10209,104,48,1919,40,0.030193732081496
"downstream_any","2026","high_date","car_mm_qqq_0_20",-0.0293255432434949,0.0362214033750212,0.420025508023508,10209,104,6,240,40,0.456027694425523
"rel_downstream_deployer","2022","high_date","car_mm_qqq_0_20",0.00269699904190735,0.000773745987883031,0.000722755590665351,10209,104,1,23,23,0.00302042933426846
"rel_downstream_deployer","2023","high_date","car_mm_qqq_0_20",-0.0250445880351003,0.0068738788247044,0.000423293767617602,10209,104,7,165,24,0.00219343134129121
"rel_downstream_deployer","2024","high_date","car_mm_qqq_0_20",0.00345397102410574,0.00384280113198385,0.370847102526198,10209,104,42,1008,24,0.459527931391159
"rel_downstream_deployer","2025","high_date","car_mm_qqq_0_20",-0.00636359885361157,0.00370210636080185,0.0886343418751157,10209,104,48,1152,24,0.142314295405115
"rel_downstream_deployer","2026","high_date","car_mm_qqq_0_20",-0.0273014348441243,0.00856052006992905,0.00189026538475779,10209,104,6,144,24,0.00695129851168995
"rel_downstream_integrator","2022","high_date","car_mm_qqq_0_20",-0.0501393774703103,0.00186083177959314,1.89641285927403e-48,10209,104,1,16,16,1.08095532978619e-46
"rel_downstream_integrator","2023","high_date","car_mm_qqq_0_20",-0.0182302672551679,0.0152332521889297,0.234154579615788,10209,104,7,112,16,0.367466479102097
"rel_downstream_integrator","2024","high_date","car_mm_qqq_0_20",0.0120395613823605,0.00854954225044558,0.162079788475026,10209,104,42,670,16,0.316048971738608
"rel_downstream_integrator","2025","high_date","car_mm_qqq_0_20",-0.0126597077227345,0.00556148540877389,0.0248958232343385,10209,104,48,767,16,0.0946041282904864
"rel_downstream_integrator","2026","high_date","car_mm_qqq_0_20",-0.0154242387748668,0.054791300150827,0.778884883645885,10209,104,6,96,16,0.837668648449348
"rel_competitor","2022","high_date","car_mm_qqq_0_20",0.00585628562019183,0.00351757439788784,0.0989788864289024,10209,104,1,7,7,0.194544707808532
"rel_competitor","2023","high_date","car_mm_qqq_0_20",0.0388608527338288,0.013602621467009,0.00517671287868919,10209,104,7,42,7,0.089912799875213
"rel_competitor","2024","high_date","car_mm_qqq_0_20",0.0115190709683264,0.00679986598077643,0.0932844732438225,10209,104,42,252,7,0.187701458709313
"rel_competitor","2025","high_date","car_mm_qqq_0_20",0.0147101209575303,0.00734069885881382,0.0477049857399661,10209,104,48,286,7,0.179103334539915
"rel_competitor","2026","high_date","car_mm_qqq_0_20",-0.0178664898017875,0.0219788824888947,0.418154139890802,10209,104,6,36,7,0.453995923310013
"platform_bigtech","2022","high_date","car_mm_qqq_0_20",0.00539666363840051,0.00344928753564706,0.120750266168214,10209,104,1,7,7,0.292883624322902
"platform_bigtech","2023","high_date","car_mm_qqq_0_20",0.0356813425452128,0.0130347584508362,0.00729646222089302,10209,104,7,48,8,0.138632782196967
"platform_bigtech","2024","high_date","car_mm_qqq_0_20",0.0121960779271237,0.00640970104042708,0.0598653731191666,10209,104,42,278,8,0.277612663038726
"platform_bigtech","2025","high_date","car_mm_qqq_0_20",0.00721820010713172,0.00663737021962633,0.279350197447456,10209,104,48,359,10,0.47531227625388
"platform_bigtech","2026","high_date","car_mm_qqq_0_20",-0.00681629932923182,0.0213387314039581,0.750045007436723,10209,104,6,51,10,0.890371078370898
"rel_upstream_hardware","2022","high_date","car_mm_soxx_0_20",0.0286440274488897,0.000868433091770102,1.46877425467158e-56,10209,104,1,20,20,4.18600662581399e-55
"rel_upstream_hardware","2023","high_date","car_mm_soxx_0_20",0.0196962557911463,0.00875845900917588,0.0266525844592071,10209,104,7,140,20,0.0652478137891941
"rel_upstream_hardware","2024","high_date","car_mm_soxx_0_20",-0.00574922025602635,0.00596447874978999,0.3373487144699,10209,104,42,891,22,0.40481845736388
"rel_upstream_hardware","2025","high_date","car_mm_soxx_0_20",0.00787395084599792,0.0055727314966552,0.160687293671412,10209,104,48,1071,23,0.248847587553544
"rel_upstream_hardware","2026","high_date","car_mm_soxx_0_20",0.040746550048234,0.0196857708891112,0.0409687559451493,10209,104,6,138,23,0.0915772191715101
"upstream_any","2022","high_date","car_mm_soxx_0_20",0.0172969132767664,0.000952075029626624,6.77606011802174e-34,10209,104,1,24,24,1.9311771336362e-32
"upstream_any","2023","high_date","car_mm_soxx_0_20",0.0286763321797205,0.0079310062767001,0.000465530998201079,10209,104,7,168,24,0.00241229699067832
"upstream_any","2024","high_date","car_mm_soxx_0_20",-0.00266771835059306,0.005978010011732,0.656349631249285,10209,104,42,1059,26,0.705885452475646
"upstream_any","2025","high_date","car_mm_soxx_0_20",0.00860249418748528,0.00598849212666315,0.153889413747795,10209,104,48,1300,29,0.237072880638495
"upstream_any","2026","high_date","car_mm_soxx_0_20",0.0324173193172504,0.0222586472059467,0.148325868441294,10209,104,6,174,29,0.234849291698716
"strategic_any","2022","high_date","car_mm_soxx_0_20",0.0234408603783506,0.00125068617626574,5.7301966753028e-35,10209,104,1,27,27,1.30648484196904e-33
"strategic_any","2023","high_date","car_mm_soxx_0_20",0.0281769825139202,0.00784877623645747,0.000508298997004231,10209,104,7,187,27,0.00222869560224932
"strategic_any","2024","high_date","car_mm_soxx_0_20",-0.00188656012205268,0.00582196370583137,0.746563414929947,10209,104,42,1164,29,0.788039160203833
"strategic_any","2025","high_date","car_mm_soxx_0_20",0.00951349424810164,0.00551417112670792,0.0874759907430541,10209,104,48,1417,32,0.158289888011241
"strategic_any","2026","high_date","car_mm_soxx_0_20",0.0296852335534553,0.0226814372776676,0.193518210126465,10209,104,6,188,32,0.298122648032663
"downstream_any","2022","high_date","car_mm_soxx_0_20",-0.0321057783163004,0.00174415814184482,2.40337485259539e-34,10209,104,1,39,39,9.13282443986249e-33
"downstream_any","2023","high_date","car_mm_soxx_0_20",-0.0284523501478581,0.00538362386499668,7.0672259998765e-07,10209,104,7,277,40,8.05663763985921e-06
"downstream_any","2024","high_date","car_mm_soxx_0_20",0.00826235559889518,0.00602403443806977,0.173179308396988,10209,104,42,1678,40,0.216949902826996
"downstream_any","2025","high_date","car_mm_soxx_0_20",-0.00800524334938798,0.00491324221020603,0.106300027763975,10209,104,48,1919,40,0.155361579039655
"downstream_any","2026","high_date","car_mm_soxx_0_20",-0.0260304354660387,0.0283687441589356,0.360985274389025,10209,104,6,240,40,0.403454130199498
"rel_downstream_deployer","2022","high_date","car_mm_soxx_0_20",0.00313672252609427,0.000727405445998371,3.7123617174738e-05,10209,104,1,23,23,0.000282139490528009
"rel_downstream_deployer","2023","high_date","car_mm_soxx_0_20",-0.0242883929006323,0.00665164406999438,0.000411733363175255,10209,104,7,165,24,0.00219343134129121
"rel_downstream_deployer","2024","high_date","car_mm_soxx_0_20",0.000675777177000045,0.0027425315767103,0.805858097907272,10209,104,42,1008,24,0.820248421084188
"rel_downstream_deployer","2025","high_date","car_mm_soxx_0_20",-0.00162495228123911,0.0035547862795688,0.64854980389283,10209,104,48,1152,24,0.690978295736286
"rel_downstream_deployer","2026","high_date","car_mm_soxx_0_20",-0.0240591362895283,0.0037830995407674,5.63935669133941e-09,10209,104,6,144,24,1.28577332562539e-07
"rel_downstream_integrator","2022","high_date","car_mm_soxx_0_20",-0.0594673407542975,0.00230099165262636,8.03525907860051e-47,10209,104,1,16,16,3.05339844986819e-45
"rel_downstream_integrator","2023","high_date","car_mm_soxx_0_20",-0.017178126401878,0.0157776254618298,0.278798455906602,10209,104,7,112,16,0.418197683859903
"rel_downstream_integrator","2024","high_date","car_mm_soxx_0_20",0.0135156722142691,0.00837293254030039,0.109541355267294,10209,104,42,670,16,0.283811693192535
"rel_downstream_integrator","2025","high_date","car_mm_soxx_0_20",-0.0121586024950425,0.00585438867000979,0.0403052596330677,10209,104,48,767,16,0.13514116465205
"rel_downstream_integrator","2026","high_date","car_mm_soxx_0_20",-0.0138348515916126,0.0486134067009818,0.776530255388689,10209,104,6,96,16,0.837668648449348
"rel_competitor","2022","high_date","car_mm_soxx_0_20",0.000959308605862215,0.00329882026825474,0.771786324496077,10209,104,1,7,7,0.771786324496077
"rel_competitor","2023","high_date","car_mm_soxx_0_20",0.0387770797041838,0.014457443165084,0.00852201863414479,10209,104,7,42,7,0.089912799875213
"rel_competitor","2024","high_date","car_mm_soxx_0_20",0.00917088263837945,0.00674536089114225,0.176930665776058,10209,104,42,252,7,0.26526281457067
"rel_competitor","2025","high_date","car_mm_soxx_0_20",0.0148543760406463,0.00800802551768768,0.0664654932768003,10209,104,48,286,7,0.179103334539915
"rel_competitor","2026","high_date","car_mm_soxx_0_20",-0.019410296431278,0.0293227834827417,0.509479815100599,10209,104,6,36,7,0.520147960499548
"platform_bigtech","2022","high_date","car_mm_soxx_0_20",0.000232191085622835,0.00316797256500572,0.941714887769564,10209,104,1,7,7,0.952743030616552
"platform_bigtech","2023","high_date","car_mm_soxx_0_20",0.0366437383423664,0.0141884930165978,0.011209420358027,10209,104,7,48,8,0.141985991201676
"platform_bigtech","2024","high_date","car_mm_soxx_0_20",0.010264334870425,0.00622225629079039,0.102068018315482,10209,104,42,278,8,0.292883624322902
"platform_bigtech","2025","high_date","car_mm_soxx_0_20",0.00553967898686201,0.00703979513766684,0.43314196066584,10209,104,48,359,10,0.641275110596179
"platform_bigtech","2026","high_date","car_mm_soxx_0_20",-0.0102123782677181,0.0238712893910649,0.669682546319662,10209,104,6,51,10,0.848264558671571
"rel_upstream_hardware","2022","no_multi_component","car_mm_spy_0_10",0.0155891530996174,0.0095357974291991,0.104778058726071,11511,118,3,45,20,0.180980283254123
"rel_upstream_hardware","2023","no_multi_component","car_mm_spy_0_10",0.004704279402497,0.00975519296950733,0.630541112020147,11511,118,8,160,20,0.665571173799044
"rel_upstream_hardware","2024","no_multi_component","car_mm_spy_0_10",-0.00744403268253239,0.00831320964837904,0.372387113640197,11511,118,44,934,22,0.433185009744719
"rel_upstream_hardware","2025","no_multi_component","car_mm_spy_0_10",0.0187972110690905,0.00522747266900523,0.000474716531592371,11511,118,56,1252,23,0.00245989475461501
"rel_upstream_hardware","2026","no_multi_component","car_mm_spy_0_10",0.0436378944269623,0.0194708843068941,0.0269004144569484,11511,118,7,161,23,0.0652478137891941
"upstream_any","2022","no_multi_component","car_mm_spy_0_10",-0.00497040624376502,0.0102329977047973,0.628071697161158,11511,118,3,53,24,0.688463206503577
"upstream_any","2023","no_multi_component","car_mm_spy_0_10",0.00991256287643874,0.00999608836766621,0.323417538322052,11511,118,8,192,24,0.395429213269318
"upstream_any","2024","no_multi_component","car_mm_spy_0_10",-0.0043138760956629,0.00762250680557844,0.572518895903159,11511,118,44,1110,26,0.633661690611263
"upstream_any","2025","no_multi_component","car_mm_spy_0_10",0.0183518474543383,0.00507146016915314,0.000438662792696563,11511,118,56,1523,29,0.00238131230320991
"upstream_any","2026","no_multi_component","car_mm_spy_0_10",0.0315936088270465,0.0153749197319159,0.0421173275001913,11511,118,7,203,29,0.0857388452682466
"strategic_any","2022","no_multi_component","car_mm_spy_0_10",-0.012197976813602,0.018503698004693,0.511050975010543,11511,118,3,59,27,0.582598111512019
"strategic_any","2023","no_multi_component","car_mm_spy_0_10",0.00977728253414581,0.0100191649819192,0.331148194182927,11511,118,8,214,27,0.419454379298374
"strategic_any","2024","no_multi_component","car_mm_spy_0_10",-0.00282703365132748,0.00712270963868269,0.69216113576182,11511,118,44,1220,29,0.737442705391097
"strategic_any","2025","no_multi_component","car_mm_spy_0_10",0.0178469042501219,0.00466455692064675,0.000210536748701175,11511,118,56,1661,32,0.00100004955633058
"strategic_any","2026","no_multi_component","car_mm_spy_0_10",0.031580562310067,0.015187849935474,0.0397717865690429,11511,118,7,219,32,0.0839626605346462
"downstream_any","2022","no_multi_component","car_mm_spy_0_10",-0.0255583258455421,0.00789722065607875,0.00157476956762902,11511,118,3,86,39,0.00427437454070735
"downstream_any","2023","no_multi_component","car_mm_spy_0_10",-0.0157228609795215,0.00479745638935146,0.0013797803956232,11511,118,8,317,40,0.00407525899172478
"downstream_any","2024","no_multi_component","car_mm_spy_0_10",0.00840515071846576,0.00478812284448896,0.0818053080494252,11511,118,44,1758,40,0.132445907193145
"downstream_any","2025","no_multi_component","car_mm_spy_0_10",-0.0117009738824715,0.00336779917261614,0.000718913229365396,11511,118,56,2239,40,0.00248351842871682
"downstream_any","2026","no_multi_component","car_mm_spy_0_10",-0.0436230777568603,0.022202595738471,0.051810840925182,11511,118,7,280,40,0.086859350962805
"rel_downstream_deployer","2022","no_multi_component","car_mm_spy_0_10",-0.0102075836579236,0.00857559099011979,0.236335418312253,11511,118,3,48,23,0.321367841701817
"rel_downstream_deployer","2023","no_multi_component","car_mm_spy_0_10",-0.00752708514810128,0.00556306465139668,0.178649474598802,11511,118,8,189,24,0.274969509251709
"rel_downstream_deployer","2024","no_multi_component","car_mm_spy_0_10",0.00355935479577967,0.00311524373334039,0.255553776021109,11511,118,44,1056,24,0.331058300754619
"rel_downstream_deployer","2025","no_multi_component","car_mm_spy_0_10",-0.0100652690177669,0.00300341643729579,0.00108370547258499,11511,118,56,1344,24,0.00411808079582295
"rel_downstream_deployer","2026","no_multi_component","car_mm_spy_0_10",-0.0160626499132089,0.00397206005638863,9.45646872683709e-05,11511,118,7,168,24,0.000567388123610225
"rel_downstream_integrator","2022","no_multi_component","car_mm_spy_0_10",-0.0301011268830241,0.0224973484918072,0.183495862115313,11511,118,3,38,16,0.332040131446756
"rel_downstream_integrator","2023","no_multi_component","car_mm_spy_0_10",-0.0176229160397612,0.0113167002775871,0.12211237634751,11511,118,8,128,16,0.290016893825337
"rel_downstream_integrator","2024","no_multi_component","car_mm_spy_0_10",0.00973951591831894,0.00612409024717166,0.114451893427516,11511,118,44,702,16,0.28994479668304
"rel_downstream_integrator","2025","no_multi_component","car_mm_spy_0_10",-0.00737896048140004,0.00444774329657455,0.0997871713598608,11511,118,56,895,16,0.277457013049369
"rel_downstream_integrator","2026","no_multi_component","car_mm_spy_0_10",-0.0564361092066997,0.0366166414649059,0.125951580688665,11511,118,7,112,16,0.29130384924588
"rel_competitor","2022","no_multi_component","car_mm_spy_0_10",-0.0837211011675986,0.0706728376321886,0.238564942239846,11511,118,3,14,7,0.280679401212639
"rel_competitor","2023","no_multi_component","car_mm_spy_0_10",0.0124423588494774,0.0115378554897124,0.283076055557966,11511,118,8,49,7,0.322706703336081
"rel_competitor","2024","no_multi_component","car_mm_spy_0_10",0.00941101182535619,0.00519430718554651,0.0725830886320076,11511,118,44,263,7,0.179879828348888
"rel_competitor","2025","no_multi_component","car_mm_spy_0_10",0.00664350797040479,0.00435535147848814,0.129866335347364,11511,118,56,339,7,0.214561771443471
"rel_competitor","2026","no_multi_component","car_mm_spy_0_10",-0.021044782428796,0.016279398907395,0.198653283588776,11511,118,7,42,7,0.26526281457067
"platform_bigtech","2022","no_multi_component","car_mm_spy_0_10",-0.0910347601714438,0.0664177687006137,0.1731114544512,11511,118,3,15,8,0.355239540719667
"platform_bigtech","2023","no_multi_component","car_mm_spy_0_10",0.0164930754406524,0.012283619271964,0.181972011535753,11511,118,8,56,8,0.355239540719667
"platform_bigtech","2024","no_multi_component","car_mm_spy_0_10",0.00965420008564913,0.00503672343057116,0.057707121211994,11511,118,44,291,8,0.277612663038726
"platform_bigtech","2025","no_multi_component","car_mm_spy_0_10",0.00348509349823609,0.00488674843469116,0.477159216814191,11511,118,56,423,10,0.679951883960222
"platform_bigtech","2026","no_multi_component","car_mm_spy_0_10",-0.0134259664378594,0.0151290529276223,0.376668378756991,11511,118,7,60,10,0.580272907814824
"rel_upstream_hardware","2022","no_multi_component","car_mm_spy_0_15",0.0351835603612873,0.0267094769863968,0.190322467061999,11511,118,3,45,20,0.27011068783615
"rel_upstream_hardware","2023","no_multi_component","car_mm_spy_0_15",0.0163727268705932,0.0172662676297066,0.344957018774507,11511,118,8,160,20,0.408983353722797
"rel_upstream_hardware","2024","no_multi_component","car_mm_spy_0_15",-0.0124525819531067,0.00948768961597186,0.19192075188358,11511,118,44,934,22,0.27011068783615
"rel_upstream_hardware","2025","no_multi_component","car_mm_spy_0_15",0.0245937107049842,0.00580595702364356,4.55888803075225e-05,11511,118,56,1252,23,0.000390199685006927
"rel_upstream_hardware","2026","no_multi_component","car_mm_spy_0_15",0.04571671270818,0.02245196126839,0.0439880653448947,11511,118,7,161,23,0.0946158386663772
"upstream_any","2022","no_multi_component","car_mm_spy_0_15",0.0167418771882334,0.0127537099786929,0.19185099545308,11511,118,3,53,24,0.280397608739117
"upstream_any","2023","no_multi_component","car_mm_spy_0_15",0.0235220344564017,0.0153817340269898,0.12890942780981,11511,118,8,192,24,0.20759944346818
"upstream_any","2024","no_multi_component","car_mm_spy_0_15",-0.00883859370991054,0.00886786503729929,0.320967440412896,11511,118,44,1110,26,0.395429213269318
"upstream_any","2025","no_multi_component","car_mm_spy_0_15",0.0229817899004134,0.00605041853974688,0.000232583030638205,11511,118,56,1523,29,0.00176763103285036
"upstream_any","2026","no_multi_component","car_mm_spy_0_15",0.0349296311828656,0.0198283438061508,0.0807488108111963,11511,118,7,203,29,0.148473619878651
"strategic_any","2022","no_multi_component","car_mm_spy_0_15",0.0131392901994429,0.00598033400523841,0.0299850725874191,11511,118,3,59,27,0.067025456371878
"strategic_any","2023","no_multi_component","car_mm_spy_0_15",0.0242174068686599,0.0152665767876892,0.115369787337318,11511,118,8,214,27,0.185832389321695
"strategic_any","2024","no_multi_component","car_mm_spy_0_15",-0.00698257351628318,0.00840532385843891,0.407816934111526,11511,118,44,1220,29,0.489380320933831
"strategic_any","2025","no_multi_component","car_mm_spy_0_15",0.0220880137588014,0.00560725433196374,0.000139454534925777,11511,118,56,1661,32,0.000757038903882787
"strategic_any","2026","no_multi_component","car_mm_spy_0_15",0.0329224693195314,0.0199016336062509,0.10075518806265,11511,118,7,219,32,0.17143420058421
"downstream_any","2022","no_multi_component","car_mm_spy_0_15",-0.0370733610638838,0.0180572716294226,0.0422927035567987,11511,118,3,86,39,0.0719607194847022
"downstream_any","2023","no_multi_component","car_mm_spy_0_15",-0.0206349211902927,0.0066966009435282,0.00256907648203953,11511,118,8,317,40,0.00574264154808836
"downstream_any","2024","no_multi_component","car_mm_spy_0_15",0.0103124841935477,0.00643824293237965,0.111906481337262,11511,118,44,1758,40,0.159466735905598
"downstream_any","2025","no_multi_component","car_mm_spy_0_15",-0.0140888347461194,0.00416509983766723,0.000977208908146977,11511,118,56,2239,40,0.00309449487579876
"downstream_any","2026","no_multi_component","car_mm_spy_0_15",-0.0388789716869786,0.0256750075159248,0.13265343327057,11511,118,7,280,40,0.177911663445235
"rel_downstream_deployer","2022","no_multi_component","car_mm_spy_0_15",-0.0257983231989108,0.00470135771422183,2.39707325866845e-07,11511,118,3,48,23,3.03629279431338e-06
"rel_downstream_deployer","2023","no_multi_component","car_mm_spy_0_15",-0.0182102966066016,0.00653050306867153,0.00618253931783156,11511,118,8,189,24,0.0180720380059692
"rel_downstream_deployer","2024","no_multi_component","car_mm_spy_0_15",0.00239419909262421,0.00345498483511776,0.489701957292917,11511,118,44,1056,24,0.563899223549419
"rel_downstream_deployer","2025","no_multi_component","car_mm_spy_0_15",-0.00850980139515531,0.00312433299817965,0.00744467845220896,11511,118,56,1344,24,0.0203947188350932
"rel_downstream_deployer","2026","no_multi_component","car_mm_spy_0_15",-0.0212175975906822,0.00606576350183702,0.000663830287423437,11511,118,7,168,24,0.00302042933426846
"rel_downstream_integrator","2022","no_multi_component","car_mm_spy_0_15",-0.0301352550810091,0.0243711412035063,0.218744036059417,11511,118,3,38,16,0.366717942805494
"rel_downstream_integrator","2023","no_multi_component","car_mm_spy_0_15",-0.0118417438549711,0.0146244241860712,0.419742703077508,11511,118,8,128,16,0.537647956750966
"rel_downstream_integrator","2024","no_multi_component","car_mm_spy_0_15",0.0146678555577749,0.00810204895992219,0.0728019900830688,11511,118,44,702,16,0.230539635263051
"rel_downstream_integrator","2025","no_multi_component","car_mm_spy_0_15",-0.013722016334176,0.00536285888674538,0.0117822023318749,11511,118,56,895,16,0.0463162436494393
"rel_downstream_integrator","2026","no_multi_component","car_mm_spy_0_15",-0.0408323690234468,0.0417119171083219,0.329642400742168,11511,118,7,112,16,0.469740421057589
"rel_competitor","2022","no_multi_component","car_mm_spy_0_15",-0.0545891246341543,0.0569225935058611,0.339533165764372,11511,118,3,14,7,0.373530299352484
"rel_competitor","2023","no_multi_component","car_mm_spy_0_15",0.030208901162342,0.0134065188718061,0.0261034018030308,11511,118,8,49,7,0.179103334539915
"rel_competitor","2024","no_multi_component","car_mm_spy_0_15",0.00928025030906265,0.00592026117630172,0.119689038036566,11511,118,44,263,7,0.213196099002632
"rel_competitor","2025","no_multi_component","car_mm_spy_0_15",0.00629488896315653,0.00534483656004823,0.241285801042444,11511,118,56,339,7,0.280679401212639
"rel_competitor","2026","no_multi_component","car_mm_spy_0_15",-0.0267843509127225,0.0202827117446523,0.189228526766717,11511,118,7,42,7,0.26526281457067
"platform_bigtech","2022","no_multi_component","car_mm_spy_0_15",-0.0630782822388713,0.0538616512282432,0.243931432314261,11511,118,3,15,8,0.422269204416102
"platform_bigtech","2023","no_multi_component","car_mm_spy_0_15",0.0308311837690436,0.0135885915946879,0.0251072384742496,11511,118,8,56,8,0.218554621048209
"platform_bigtech","2024","no_multi_component","car_mm_spy_0_15",0.00910459953223262,0.00572659319610712,0.114560283932126,11511,118,44,291,8,0.292883624322902
